pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_all	blank	bpq	hybrid	online	2	1.2441 ± 0.0555
randomE	online	bpq	dedup	offline	1	1.2444 ± 0.0349
mix_all	offline	bpq	ob	offline	2	1.2444 ± 0.0473
mix_all	false	bpq	ob	blank	0	1.2444 ± 0.0491
mix_gen	blank	bpq	ob	online	0	1.2447 ± 0.0606
mix_gen	blank	bpq	npf	blank	2	1.2449 ± 0.0639
mix_all	online	bpq	npf	online	0	1.2449 ± 0.0492
mix_all	offline	bpq	ob	blank	0	1.2452 ± 0.0624
randomE	blank	bpq	ob	offline	2	1.2452 ± 0.0348
mix_all	online	bpq	npf	blank	0	1.2453 ± 0.0455
mix_gen	false	bpq	npf	online	1	1.2454 ± 0.1086
mix_all	online	bpq	hybrid	offline	3	1.2458 ± 0.0813
mix_all	online	bpq	npf	offline	1	1.2461 ± 0.0411
mix_gen	blank	bpq	ob	online	1	1.2463 ± 0.0499
mix_gen	offline	bpq	ob	blank	2	1.2464 ± 0.0552
mix_gen	offline	bpq	dedup	offline	0	1.2464 ± 0.0960
mix_all	blank	bpq	hybrid	online	0	1.2466 ± 0.0437
randomE	offline	bpq	npf	online	1	1.2467 ± 0.0851
mix_gen	blank	bpq	ob	online	2	1.2469 ± 0.0681
randomE	false	bpq	ob	blank	1	1.2469 ± 0.0837
randomE	offline	bpq	hybrid	blank	3	1.2470 ± 0.0628
mix_gen	blank	bpq	npf	offline	0	1.2472 ± 0.0513
mix_all	blank	bpq	ob	offline	3	1.2474 ± 0.0547
mix_gen	blank	bpq	npf	online	2	1.2474 ± 0.0579
mix_gen	offline	bpq	npf	blank	1	1.2475 ± 0.0934
randomE	online	bpq	ob	online	2	1.2478 ± 0.0966
mix_all	blank	bpq	hybrid	blank	3	1.2481 ± 0.0465
randomE	blank	bpq	hybrid	blank	2	1.2482 ± 0.0947
randomE	blank	bpq	hybrid	online	3	1.2483 ± 0.0766
randomE	online	bpq	npf	offline	0	1.2483 ± 0.0621
mix_all	blank	bpq	ob	offline	0	1.2484 ± 0.0423
randomE	blank	bpq	npf	blank	0	1.2485 ± 0.0552
randomE	offline	bpq	hybrid	blank	1	1.2485 ± 0.0820
mix_all	online	bpq	hybrid	blank	2	1.2488 ± 0.1239
randomE	online	bpq	ob	blank	2	1.2489 ± 0.0885
randomE	blank	bpq	dedup	offline	1	1.2490 ± 0.1115
mix_gen	blank	bpq	ob	offline	1	1.2494 ± 0.0848
randomE	blank	bpq	hybrid	offline	2	1.2494 ± 0.0909
randomE	blank	bpq	ob	online	2	1.2495 ± 0.0340
randomE	offline	bpq	npf	online	3	1.2497 ± 0.0762
mix_gen	blank	bpq	ob	offline	3	1.2498 ± 0.0616
mix_gen	online	bpq	ob	online	1	1.2498 ± 0.1046
mix_all	blank	bpq	hybrid	blank	0	1.2500 ± 0.0640
mix_gen	false	bpq	ob	blank	0	1.2502 ± 0.0720
randomE	online	bpq	ob	offline	3	1.2502 ± 0.1097
randomE	false	bpq	dedup	offline	3	1.2503 ± 0.0982
randomE	online	bpq	ob	online	1	1.2503 ± 0.0837
mix_all	online	bpq	dedup	offline	1	1.2503 ± 0.0534
mix_gen	offline	bpq	dedup	online	1	1.2504 ± 0.1191
mix_gen	offline	bpq	hybrid	offline	2	1.2504 ± 0.0790
mix_all	offline	bpq	npf	blank	3	1.2506 ± 0.0878
mix_all	blank	bpq	dedup	online	3	1.2511 ± 0.0351
randomE	online	bpq	npf	offline	1	1.2511 ± 0.0404
mix_gen	online	bpq	npf	offline	0	1.2513 ± 0.0459
mix_gen	blank	bpq	npf	offline	1	1.2518 ± 0.0497
randomE	blank	bpq	dedup	offline	3	1.2521 ± 0.1315
randomE	online	bpq	dedup	online	2	1.2522 ± 0.0487
randomE	blank	bpq	dedup	online	3	1.2526 ± 0.0736
randomE	blank	bpq	hybrid	blank	0	1.2528 ± 0.0871
mix_all	false	bpq	ob	offline	3	1.2530 ± 0.1533
mix_all	online	bpq	hybrid	offline	1	1.2530 ± 0.0808
mix_gen	online	bpq	dedup	blank	2	1.2532 ± 0.0706
randomE	online	bpq	ob	offline	2	1.2536 ± 0.1140
mix_all	online	bpq	dedup	blank	1	1.2539 ± 0.0368
mix_gen	online	bpq	ob	online	0	1.2540 ± 0.0927
mix_all	blank	bpq	npf	blank	2	1.2541 ± 0.0684
randomE	blank	bpq	hybrid	blank	1	1.2541 ± 0.0936
mix_all	blank	bpq	dedup	online	1	1.2542 ± 0.0683
randomE	online	bpq	dedup	blank	1	1.2546 ± 0.0499
randomE	blank	bpq	hybrid	blank	3	1.2546 ± 0.1002
mix_gen	offline	bpq	ob	online	0	1.2550 ± 0.0735
mix_gen	blank	bpq	dedup	blank	3	1.2554 ± 0.0677
mix_all	online	bpq	npf	blank	1	1.2559 ± 0.0541
randomE	blank	bpq	dedup	offline	2	1.2560 ± 0.0950
randomE	offline	bpq	dedup	offline	1	1.2564 ± 0.1360
mix_gen	online	bpq	false	false	0	1.2567 ± 0.0730
mix_all	blank	bpq	npf	offline	3	1.2568 ± 0.0387
mix_gen	blank	bpq	dedup	online	2	1.2569 ± 0.0918
mix_gen	offline	bpq	dedup	online	0	1.2572 ± 0.1171
mix_all	online	bpq	dedup	online	1	1.2572 ± 0.0697
randomE	offline	bpq	dedup	online	1	1.2574 ± 0.1249
mix_gen	offline	bpq	ob	blank	1	1.2575 ± 0.0778
mix_all	false	bpq	dedup	blank	1	1.2576 ± 0.0763
mix_gen	offline	bpq	npf	online	0	1.2576 ± 0.1220
mix_gen	online	bpq	ob	blank	0	1.2577 ± 0.1019
mix_all	offline	bpq	npf	online	3	1.2579 ± 0.0901
randomE	offline	bpq	dedup	blank	1	1.2579 ± 0.1220
mix_gen	blank	bpq	npf	blank	0	1.2580 ± 0.0640
mix_gen	blank	bpq	npf	online	0	1.2582 ± 0.0455
mix_gen	online	bpq	dedup	blank	3	1.2582 ± 0.0719
mix_gen	blank	bpq	dedup	offline	0	1.2586 ± 0.0769
randomE	online	bpq	dedup	online	3	1.2586 ± 0.0494
mix_gen	online	bpq	npf	blank	0	1.2591 ± 0.0429
mix_gen	online	bpq	ob	blank	1	1.2591 ± 0.0985
randomE	blank	bpq	npf	offline	0	1.2593 ± 0.0512
mix_gen	blank	bpq	hybrid	online	1	1.2595 ± 0.1236
mix_gen	blank	bpq	hybrid	offline	3	1.2601 ± 0.1055
randomE	blank	bpq	dedup	online	1	1.2605 ± 0.1082
mix_all	offline	bpq	npf	offline	1	1.2605 ± 0.0760
randomE	blank	bpq	npf	offline	1	1.2608 ± 0.0715
mix_gen	blank	bpq	npf	offline	3	1.2608 ± 0.0520
mix_all	online	bpq	npf	offline	0	1.2612 ± 0.0302
randomE	online	bpq	ob	offline	1	1.2613 ± 0.1061
randomE	blank	bpq	npf	blank	3	1.2617 ± 0.0588
randomE	blank	bpq	npf	online	1	1.2622 ± 0.0881
randomE	false	bpq	ob	online	1	1.2626 ± 0.0878
randomE	offline	bpq	dedup	offline	2	1.2631 ± 0.1133
mix_gen	blank	bpq	npf	blank	3	1.2633 ± 0.0613
randomE	offline	bpq	hybrid	offline	0	1.2634 ± 0.0431
randomE	offline	bpq	npf	blank	1	1.2639 ± 0.0974
randomE	false	bpq	dedup	blank	2	1.2639 ± 0.1177
randomE	offline	bpq	ob	blank	3	1.2639 ± 0.1451
mix_gen	false	bpq	dedup	online	2	1.2640 ± 0.0832
mix_gen	false	bpq	ob	online	0	1.2642 ± 0.0695
mix_all	online	bpq	hybrid	blank	3	1.2643 ± 0.1444
mix_gen	blank	bpq	npf	online	3	1.2645 ± 0.0653
randomE	online	bpq	dedup	online	1	1.2647 ± 0.0483
randomE	online	bpq	npf	blank	1	1.2650 ± 0.0454
randomE	online	bpq	ob	blank	1	1.2656 ± 0.0874
randomE	offline	bpq	hybrid	offline	1	1.2656 ± 0.0810
mix_all	blank	bpq	hybrid	blank	1	1.2659 ± 0.0829
mix_all	blank	bpq	hybrid	offline	0	1.2659 ± 0.0737
randomE	blank	bpq	npf	offline	3	1.2661 ± 0.0707
mix_gen	offline	bpq	ob	offline	3	1.2668 ± 0.0914
mix_gen	blank	bpq	npf	blank	1	1.2670 ± 0.0723
randomE	false	bpq	dedup	online	2	1.2674 ± 0.0964
randomE	blank	bpq	hybrid	offline	3	1.2679 ± 0.0954
mix_all	offline	bpq	dedup	blank	0	1.2680 ± 0.0815
mix_gen	blank	bpq	hybrid	offline	0	1.2685 ± 0.0895
randomE	offline	bpq	dedup	blank	2	1.2691 ± 0.1046
mix_gen	online	bpq	ob	blank	2	1.2692 ± 0.0887
mix_all	online	bpq	dedup	offline	2	1.2700 ± 0.0576
mix_all	online	bpq	ob	offline	2	1.2700 ± 0.0918
mix_all	blank	bpq	dedup	online	0	1.2704 ± 0.0836
mix_all	offline	bpq	dedup	offline	1	1.2715 ± 0.1949
mix_gen	blank	bpq	hybrid	offline	2	1.2716 ± 0.0971
mix_gen	blank	bpq	npf	offline	2	1.2717 ± 0.0656
mix_all	blank	bpq	npf	online	2	1.2720 ± 0.0993
randomE	online	bpq	ob	online	0	1.2726 ± 0.0958
mix_gen	offline	bpq	npf	blank	0	1.2734 ± 0.1001
mix_gen	online	bpq	ob	offline	1	1.2741 ± 0.0976
mix_all	online	bpq	hybrid	blank	1	1.2743 ± 0.1064
randomE	blank	bpq	npf	offline	2	1.2746 ± 0.0641
mix_all	false	bpq	ob	online	0	1.2766 ± 0.0719
randomE	false	bpq	dedup	online	1	1.2773 ± 0.0859
mix_all	online	bpq	dedup	blank	3	1.2790 ± 0.1708
mix_all	online	bpq	hybrid	online	1	1.2793 ± 0.0690
mix_all	blank	bpq	dedup	blank	0	1.2794 ± 0.1019
randomE	online	bpq	ob	blank	0	1.2797 ± 0.0891
mix_all	offline	bpq	npf	online	0	1.2797 ± 0.1234
mix_all	online	bpq	ob	online	2	1.2808 ± 0.1086
mix_gen	false	bpq	dedup	offline	1	1.2827 ± 0.1186
mix_gen	offline	bpq	npf	blank	2	1.2841 ± 0.0797
randomE	false	bpq	dedup	online	3	1.2842 ± 0.1248
randomE	blank	bpq	npf	online	2	1.2850 ± 0.0989
randomE	offline	bpq	dedup	blank	3	1.2860 ± 0.2037
mix_gen	online	bpq	ob	offline	0	1.2861 ± 0.0894
randomE	online	bpq	ob	blank	3	1.2863 ± 0.0644
mix_all	offline	bpq	npf	online	1	1.2893 ± 0.1108
randomE	offline	bpq	hybrid	blank	2	1.2898 ± 0.1103
mix_gen	offline	bpq	npf	online	2	1.2911 ± 0.1275
mix_all	offline	bpq	false	false	0	1.2916 ± 0.1550
randomE	blank	bpq	npf	blank	1	1.2917 ± 0.0916
mix_all	online	bpq	ob	blank	2	1.2922 ± 0.1250
mix_gen	online	bpq	dedup	blank	1	1.2966 ± 0.0315
randomE	online	bpq	ob	offline	0	1.2988 ± 0.0934
mix_gen	blank	bpq	hybrid	offline	1	1.3013 ± 0.1294
mix_all	offline	bpq	npf	offline	0	1.3026 ± 0.1677
mix_all	online	bpq	ob	offline	0	1.3029 ± 0.0853
mix_all	online	bpq	ob	blank	3	1.3070 ± 0.1333
mix_all	online	bpq	ob	blank	1	1.3085 ± 0.1156
mix_gen	offline	bpq	npf	blank	3	1.3086 ± 0.2147
randomE	blank	bpq	npf	online	0	1.3104 ± 0.1145
mix_all	online	bpq	ob	blank	0	1.3127 ± 0.1201
randomE	offline	bpq	npf	blank	0	1.3129 ± 0.1713
randomE	false	bpq	dedup	blank	1	1.3134 ± 0.1478
mix_all	online	bpq	ob	offline	3	1.3141 ± 0.1027
randomE	offline	bpq	ob	online	0	1.3148 ± 0.2735
mix_all	online	bpq	ob	online	3	1.3157 ± 0.1354
randomE	false	bpq	false	false	0	1.3158 ± 0.1006
mix_all	blank	bpq	dedup	blank	2	1.3170 ± 0.0932
randomE	blank	bpq	npf	online	3	1.3173 ± 0.1511
randomE	offline	bpq	dedup	offline	0	1.3173 ± 0.1955
randomE	false	bpq	dedup	offline	1	1.3200 ± 0.1338
mix_all	blank	bpq	dedup	blank	1	1.3227 ± 0.1753
mix_gen	offline	bpq	hybrid	blank	2	1.3235 ± 0.1703
randomE	blank	bpq	false	false	0	1.3239 ± 0.1250
mix_gen	online	bpq	hybrid	blank	3	1.3308 ± 0.2116
mix_gen	offline	bpq	npf	online	3	1.3324 ± 0.2299
mix_all	online	bpq	ob	online	1	1.3382 ± 0.1184
mix_all	online	bpq	ob	offline	1	1.3391 ± 0.1264
mix_all	offline	bpq	dedup	offline	2	1.3436 ± 0.3435
mix_gen	blank	bpq	hybrid	online	0	1.3478 ± 0.2147
mix_all	offline	bpq	dedup	online	3	1.3509 ± 0.2180
mix_gen	offline	bpq	false	false	0	1.3537 ± 0.1944
mix_gen	offline	bpq	hybrid	offline	1	1.3665 ± 0.3131
mix_all	online	bpq	ob	online	0	1.3693 ± 0.1353
mix_all	offline	bpq	dedup	online	2	1.3888 ± 0.4211
mix_all	offline	bpq	dedup	offline	3	1.3975 ± 0.4253
mix_all	offline	bpq	dedup	online	1	1.4030 ± 0.4163
mix_all	offline	bpq	dedup	online	0	1.4037 ± 0.4198
mix_all	blank	bpq	hybrid	offline	1	1.4599 ± 0.4744
randomE	blank	bpq	hybrid	online	0	1.4911 ± 0.6570
mix_gen	blank	bpq	hybrid	online	2	1.5579 ± 0.6253
mix_gen	blank	bpq	npf	online	1	1.5748 ± 0.6960
randomE	online	lapq	npf	online	3	1.7702 ± 0.0229
randomE	online	lapq	npf	blank	2	1.7716 ± 0.0273
mix_all	false	lapq	dedup	blank	3	1.7720 ± 0.0470
randomE	false	lapq	dedup	offline	2	1.7746 ± 0.0425
mix_gen	online	lapq	false	false	0	1.7749 ± 0.0184
randomE	false	lapq	npf	offline	2	1.7766 ± 0.0418
randomE	online	lapq	npf	blank	3	1.7771 ± 0.0298
randomE	false	lapq	hybrid	offline	3	1.7772 ± 0.0439
mix_gen	online	lapq	dedup	offline	3	1.7789 ± 0.0328
mix_all	false	lapq	dedup	offline	3	1.7790 ± 0.0479
randomE	online	lapq	dedup	blank	3	1.7805 ± 0.0237
mix_gen	online	lapq	ob	blank	3	1.7806 ± 0.0403
randomE	online	lapq	dedup	blank	2	1.7832 ± 0.0321
mix_gen	online	lapq	dedup	blank	2	1.7837 ± 0.0285
mix_gen	online	lapq	hybrid	offline	3	1.7847 ± 0.0281
mix_gen	false	lapq	npf	blank	3	1.7858 ± 0.0685
mix_all	online	lapq	hybrid	blank	3	1.7861 ± 0.0251
mix_all	false	lapq	npf	online	2	1.7871 ± 0.0714
randomE	online	lapq	dedup	offline	2	1.7873 ± 0.0214
mix_all	online	lapq	false	false	0	1.7874 ± 0.0303
mix_gen	online	lapq	npf	offline	3	1.7874 ± 0.0356
randomE	online	lapq	ob	offline	2	1.7879 ± 0.0542
mix_all	false	lapq	hybrid	blank	3	1.7885 ± 0.0390
randomE	online	lapq	npf	offline	3	1.7893 ± 0.0420
randomE	false	lapq	npf	offline	3	1.7898 ± 0.0379
mix_all	false	lapq	hybrid	offline	2	1.7906 ± 0.0202
mix_all	online	lapq	dedup	blank	3	1.7907 ± 0.0342
randomE	false	lapq	dedup	online	3	1.7918 ± 0.0454
mix_gen	false	lapq	npf	offline	3	1.7924 ± 0.0192
mix_gen	online	lapq	dedup	online	2	1.7927 ± 0.0331
randomE	online	lapq	ob	blank	2	1.7933 ± 0.0362
randomE	false	lapq	dedup	offline	3	1.7936 ± 0.0213
mix_gen	false	lapq	dedup	blank	2	1.7948 ± 0.0438
randomE	online	lapq	npf	online	2	1.7949 ± 0.0369
randomE	false	lapq	hybrid	online	2	1.7960 ± 0.0425
randomE	online	lapq	hybrid	blank	3	1.7970 ± 0.0437
mix_all	false	lapq	npf	blank	2	1.7984 ± 0.0491
mix_all	online	lapq	npf	online	3	1.7985 ± 0.0624
mix_gen	online	lapq	npf	offline	2	1.7986 ± 0.0418
mix_gen	online	lapq	npf	online	3	1.7987 ± 0.0578
mix_all	online	lapq	hybrid	online	3	1.7990 ± 0.0390
mix_all	online	lapq	hybrid	blank	2	1.7991 ± 0.0463
mix_gen	false	lapq	npf	online	2	1.7994 ± 0.0283
mix_gen	false	lapq	hybrid	blank	3	1.7995 ± 0.0457
randomE	offline	lapq	dedup	blank	0	1.8006 ± 0.0451
mix_all	online	lapq	npf	blank	3	1.8007 ± 0.0591
mix_gen	online	lapq	dedup	blank	1	1.8009 ± 0.0272
mix_all	false	lapq	ob	offline	3	1.8009 ± 0.0476
randomE	false	lapq	dedup	online	1	1.8015 ± 0.0525
mix_gen	online	lapq	dedup	online	3	1.8015 ± 0.0579
mix_all	false	lapq	hybrid	offline	3	1.8016 ± 0.0210
randomE	online	lapq	npf	blank	0	1.8016 ± 0.0268
mix_all	false	lapq	dedup	offline	2	1.8018 ± 0.0738
mix_gen	online	lapq	npf	online	1	1.8018 ± 0.0502
mix_gen	false	lapq	dedup	offline	3	1.8022 ± 0.0861
mix_gen	offline	lapq	hybrid	online	2	1.8036 ± 0.0470
randomE	false	lapq	ob	online	3	1.8036 ± 0.0519
randomE	false	lapq	false	false	0	1.8037 ± 0.0547
mix_gen	online	lapq	ob	online	3	1.8038 ± 0.0354
mix_gen	online	lapq	ob	blank	2	1.8042 ± 0.0375
randomE	false	lapq	hybrid	online	1	1.8045 ± 0.0521
mix_all	offline	lapq	ob	online	1	1.8046 ± 0.0118
mix_all	online	lapq	npf	offline	3	1.8048 ± 0.0412
mix_gen	false	lapq	hybrid	offline	1	1.8055 ± 0.0502
randomE	false	lapq	dedup	offline	1	1.8064 ± 0.0549
randomE	offline	lapq	ob	offline	3	1.8065 ± 0.0353
mix_all	online	lapq	ob	online	2	1.8066 ± 0.0642
mix_gen	false	lapq	dedup	blank	3	1.8069 ± 0.0648
mix_all	online	lapq	hybrid	blank	1	1.8070 ± 0.0464
mix_gen	false	lapq	ob	offline	2	1.8070 ± 0.0430
randomE	online	lapq	ob	offline	3	1.8075 ± 0.0349
mix_all	offline	lapq	ob	online	0	1.8078 ± 0.0173
mix_gen	false	lapq	npf	blank	2	1.8078 ± 0.1057
mix_gen	false	lapq	npf	offline	1	1.8078 ± 0.0266
randomE	false	lapq	hybrid	offline	2	1.8081 ± 0.0644
mix_gen	false	lapq	ob	offline	3	1.8081 ± 0.0234
randomE	offline	lapq	ob	offline	2	1.8082 ± 0.0307
mix_gen	false	lapq	ob	blank	3	1.8086 ± 0.0359
mix_gen	online	lapq	hybrid	blank	3	1.8086 ± 0.0770
randomE	false	lapq	ob	offline	2	1.8089 ± 0.0202
randomE	online	lapq	ob	online	3	1.8090 ± 0.0519
mix_gen	false	lapq	hybrid	offline	3	1.8091 ± 0.0521
mix_all	false	lapq	ob	online	2	1.8091 ± 0.0323
randomE	offline	lapq	dedup	offline	0	1.8092 ± 0.0425
mix_gen	false	lapq	hybrid	offline	2	1.8093 ± 0.0671
randomE	online	lapq	npf	offline	0	1.8094 ± 0.0232
mix_gen	false	lapq	hybrid	blank	2	1.8095 ± 0.0289
mix_gen	online	lapq	hybrid	offline	2	1.8098 ± 0.0517
mix_all	false	lapq	dedup	online	3	1.8099 ± 0.0799
randomE	false	lapq	npf	offline	1	1.8099 ± 0.0462
mix_all	false	lapq	npf	offline	0	1.8100 ± 0.0706
randomE	online	lapq	dedup	offline	1	1.8106 ± 0.0210
randomE	online	lapq	false	false	0	1.8110 ± 0.0763
mix_gen	false	lapq	dedup	blank	1	1.8110 ± 0.0496
randomE	offline	lapq	dedup	online	2	1.8112 ± 0.0530
mix_all	online	lapq	npf	offline	2	1.8113 ± 0.0237
mix_gen	offline	lapq	hybrid	blank	1	1.8114 ± 0.0462
mix_all	online	lapq	npf	blank	2	1.8115 ± 0.0518
mix_gen	false	lapq	npf	online	0	1.8116 ± 0.0339
mix_all	offline	lapq	hybrid	online	1	1.8119 ± 0.0191
randomE	offline	lapq	ob	online	1	1.8119 ± 0.0274
mix_gen	offline	lapq	dedup	offline	0	1.8120 ± 0.0413
randomE	online	lapq	ob	blank	1	1.8124 ± 0.0380
mix_all	online	lapq	ob	online	3	1.8126 ± 0.0520
mix_all	online	lapq	dedup	offline	2	1.8132 ± 0.0160
randomE	false	lapq	dedup	blank	1	1.8134 ± 0.0492
randomE	false	lapq	dedup	online	2	1.8137 ± 0.0683
randomE	offline	lapq	dedup	online	0	1.8138 ± 0.0429
mix_all	false	lapq	npf	offline	2	1.8138 ± 0.0518
randomE	blank	lapq	dedup	offline	1	1.8143 ± 0.0501
randomE	online	lapq	ob	online	2	1.8148 ± 0.0936
randomE	false	lapq	npf	blank	3	1.8149 ± 0.0381
mix_gen	online	lapq	npf	offline	0	1.8152 ± 0.0482
mix_all	online	lapq	hybrid	offline	2	1.8159 ± 0.0739
mix_gen	online	lapq	npf	online	2	1.8160 ± 0.0733
randomE	offline	lapq	npf	blank	1	1.8164 ± 0.0550
randomE	offline	lapq	ob	offline	1	1.8165 ± 0.0189
randomE	online	lapq	hybrid	blank	2	1.8173 ± 0.0850
randomE	offline	lapq	dedup	online	3	1.8177 ± 0.0498
mix_all	false	lapq	ob	online	3	1.8178 ± 0.0340
mix_gen	offline	lapq	dedup	online	0	1.8178 ± 0.0448
mix_all	online	lapq	dedup	online	2	1.8179 ± 0.0314
randomE	false	lapq	npf	online	2	1.8180 ± 0.0719
randomE	online	lapq	dedup	online	3	1.8180 ± 0.0499
mix_all	online	lapq	hybrid	online	2	1.8185 ± 0.0963
mix_gen	offline	lapq	hybrid	blank	2	1.8187 ± 0.0454
randomE	offline	lapq	dedup	blank	1	1.8198 ± 0.0460
mix_all	online	lapq	npf	online	1	1.8198 ± 0.0599
mix_gen	false	lapq	npf	offline	2	1.8199 ± 0.0931
mix_gen	false	lapq	npf	online	3	1.8199 ± 0.0169
mix_all	offline	lapq	dedup	online	2	1.8199 ± 0.0352
mix_all	online	lapq	npf	blank	0	1.8199 ± 0.0545
mix_gen	blank	lapq	npf	online	2	1.8202 ± 0.0328
mix_all	false	lapq	ob	blank	1	1.8203 ± 0.0174
mix_gen	online	lapq	dedup	offline	2	1.8204 ± 0.0390
randomE	blank	lapq	hybrid	online	1	1.8205 ± 0.0236
mix_all	online	lapq	ob	offline	3	1.8207 ± 0.0695
mix_gen	false	lapq	dedup	online	2	1.8208 ± 0.0608
randomE	offline	lapq	dedup	offline	2	1.8214 ± 0.0434
mix_all	offline	lapq	hybrid	online	2	1.8215 ± 0.0176
mix_gen	online	lapq	hybrid	online	2	1.8217 ± 0.0894
mix_gen	online	lapq	npf	blank	2	1.8217 ± 0.0797
mix_gen	online	lapq	hybrid	online	3	1.8224 ± 0.0598
randomE	offline	lapq	dedup	offline	3	1.8224 ± 0.0406
mix_all	false	lapq	ob	blank	2	1.8225 ± 0.0727
mix_gen	blank	lapq	dedup	online	0	1.8228 ± 0.0250
mix_gen	offline	lapq	dedup	offline	2	1.8231 ± 0.0500
mix_gen	offline	lapq	ob	online	1	1.8231 ± 0.0562
randomE	offline	lapq	dedup	blank	3	1.8234 ± 0.0363
mix_gen	blank	lapq	npf	blank	2	1.8237 ± 0.0356
mix_gen	online	lapq	ob	blank	0	1.8237 ± 0.0423
randomE	blank	lapq	hybrid	offline	3	1.8238 ± 0.0333
mix_all	blank	lapq	dedup	blank	2	1.8239 ± 0.0359
randomE	false	lapq	hybrid	online	3	1.8240 ± 0.0349
mix_all	blank	lapq	dedup	blank	0	1.8242 ± 0.0334
mix_all	false	lapq	dedup	blank	1	1.8242 ± 0.0517
randomE	offline	lapq	ob	online	0	1.8242 ± 0.0649
mix_all	false	lapq	dedup	offline	1	1.8243 ± 0.0522
randomE	blank	lapq	ob	blank	0	1.8243 ± 0.0368
mix_gen	offline	lapq	dedup	blank	3	1.8243 ± 0.0499
mix_gen	offline	lapq	false	false	0	1.8245 ± 0.0212
randomE	offline	lapq	ob	blank	1	1.8247 ± 0.0386
randomE	false	lapq	ob	offline	3	1.8247 ± 0.0456
randomE	offline	lapq	ob	blank	2	1.8248 ± 0.0444
randomE	blank	lapq	hybrid	online	3	1.8248 ± 0.0266
mix_gen	offline	lapq	hybrid	blank	0	1.8249 ± 0.0318
randomE	offline	lapq	npf	online	2	1.8249 ± 0.0430
randomE	online	lapq	hybrid	blank	1	1.8249 ± 0.0292
mix_gen	online	lapq	npf	offline	1	1.8251 ± 0.0505
mix_gen	false	lapq	ob	blank	2	1.8252 ± 0.0616
mix_gen	offline	lapq	npf	offline	1	1.8252 ± 0.0545
mix_gen	online	lapq	hybrid	offline	1	1.8254 ± 0.0373
mix_all	offline	lapq	dedup	online	0	1.8256 ± 0.0546
randomE	blank	lapq	npf	online	0	1.8260 ± 0.0368
randomE	blank	lapq	hybrid	offline	0	1.8260 ± 0.0488
mix_all	online	lapq	dedup	offline	3	1.8262 ± 0.0325
randomE	blank	lapq	ob	blank	1	1.8262 ± 0.0339
randomE	false	lapq	npf	online	1	1.8263 ± 0.0718
mix_gen	offline	lapq	ob	online	0	1.8264 ± 0.0600
mix_all	blank	lapq	dedup	online	3	1.8267 ± 0.0284
randomE	online	lapq	ob	offline	0	1.8269 ± 0.0378
randomE	online	lapq	dedup	offline	3	1.8270 ± 0.0477
mix_gen	blank	lapq	npf	blank	1	1.8271 ± 0.0401
randomE	blank	lapq	hybrid	offline	1	1.8271 ± 0.0449
mix_gen	offline	lapq	dedup	offline	3	1.8272 ± 0.0526
mix_all	false	lapq	dedup	blank	2	1.8274 ± 0.0662
mix_gen	offline	lapq	hybrid	offline	2	1.8277 ± 0.0457
mix_all	online	lapq	ob	offline	1	1.8277 ± 0.0205
mix_gen	offline	lapq	npf	offline	3	1.8279 ± 0.0506
mix_all	false	lapq	npf	online	3	1.8280 ± 0.1159
mix_gen	offline	lapq	dedup	online	1	1.8280 ± 0.0530
mix_all	offline	lapq	dedup	blank	0	1.8281 ± 0.0488
mix_all	online	lapq	hybrid	offline	3	1.8281 ± 0.0568
mix_all	online	lapq	ob	blank	2	1.8282 ± 0.0525
mix_gen	blank	lapq	dedup	online	3	1.8283 ± 0.0274
mix_all	false	lapq	hybrid	offline	1	1.8283 ± 0.0520
randomE	offline	lapq	dedup	online	1	1.8284 ± 0.0252
mix_gen	blank	lapq	hybrid	offline	2	1.8285 ± 0.0358
randomE	blank	lapq	hybrid	online	0	1.8286 ± 0.0451
mix_gen	offline	lapq	ob	online	2	1.8287 ± 0.0575
mix_all	false	lapq	ob	offline	2	1.8288 ± 0.0997
mix_all	offline	lapq	dedup	online	3	1.8288 ± 0.0285
randomE	online	lapq	hybrid	online	3	1.8290 ± 0.0532
mix_gen	blank	lapq	dedup	offline	2	1.8293 ± 0.0295
mix_all	online	lapq	hybrid	online	1	1.8293 ± 0.0552
mix_gen	blank	lapq	hybrid	online	0	1.8293 ± 0.0313
randomE	false	lapq	ob	offline	0	1.8294 ± 0.0301
randomE	offline	lapq	npf	blank	0	1.8294 ± 0.0353
randomE	online	lapq	ob	offline	1	1.8294 ± 0.0808
mix_gen	offline	lapq	ob	online	3	1.8295 ± 0.0713
mix_gen	blank	lapq	npf	blank	0	1.8296 ± 0.0632
randomE	false	lapq	hybrid	blank	2	1.8297 ± 0.0628
mix_gen	blank	lapq	npf	online	3	1.8299 ± 0.0362
mix_all	offline	lapq	dedup	offline	0	1.8301 ± 0.0436
mix_gen	offline	lapq	hybrid	online	1	1.8304 ± 0.0557
mix_gen	offline	lapq	ob	blank	1	1.8304 ± 0.0741
mix_gen	offline	lapq	npf	online	2	1.8305 ± 0.0551
mix_gen	blank	lapq	npf	online	0	1.8308 ± 0.0465
mix_all	offline	lapq	ob	offline	3	1.8308 ± 0.0525
mix_gen	offline	lapq	dedup	offline	1	1.8308 ± 0.0330
mix_gen	online	lapq	npf	online	0	1.8310 ± 0.0336
